Id,SE,Name,Weighted In-Degree,Authority,Hub,PageRank
28991,1, DJ Colin C,0,0,0,0
28992,1, tristanjay javier,0,0,0,0
28993,1, trombonehero,0,0,0,0
28995,1, Boma Michel,0,0,0,0
28996,101, Peter R. Bloomfield,0,0,0,0
28997,11, user28997,0,4.5143668E-005,0,2.934906331605E-005
28998,1, user28998,0,0,0,0
28999,31, bharath think,0,0,4.706325E-005,0
29000,1, Mohammad Mouffak Al Khateeb,0,0,0,0
29001,59, Khan Zaid,0,0,4.706325E-005,0
29002,1, Rocky DeHart,0,0,0,0
29003,11, Dr Dyslexia,1,6.7715504E-005,0,3.1116254529119E-005
29004,1, Kamran,0,0,4.706325E-005,0
29005,11, dosas,0,0,4.706325E-005,0
29006,1, tomas,0,0,0,0
29007,1, Taruchit Goyal,0,0,0,0
29008,23, EdwardAshley,1,4.5143668E-005,9.41265E-005,2.42396140934532E-005
29009,101, evading,0,0,0,0
29010,9, Howard Dean,0,0,4.706325E-005,0
29012,1, user2257198,0,0,0,0
29013,11, nogginboink,-5,6.7715504E-005,0,3.25889138733431E-005
29014,1, Snip3r,0,0,0,0
29015,1, Amur,0,0,0,0
29016,1, Darrell McClellan,0,0,0,0
29017,1, Cebisani Linda,0,0,0,0
29018,1, user29018,0,0,0,0
29019,1, Luke,0,4.5143668E-005,0,2.77291380374035E-005
29020,36, Westerley,0,0,4.706325E-005,0
29021,1, vennus,0,0,0,0
29022,1, bhanuprasad,0,0,0,0
29023,1, Donna,0,0,0,0
29024,1, Winile Willow,0,0,0,0
29025,1, Yousef Fahiem,0,0,0,0
29026,1, Talhouk,0,0,0,0
29027,1, Talhouk,0,0,0,0
29028,1, kusg1,0,0,0,0
29029,1, Shelby Merrick,0,4.5143668E-005,0,0.0001996342
29030,1, kevin maloney,0,0,0,0
29031,1, SSG,0,0,0,0
29032,1, Mudaser Abid,0,0,0,0
29033,1, gunawan,0,0,0,0
29034,1, user29034,0,0,0,0
29035,106, SDReyes,0,0,4.706325E-005,0
29036,8, Twinsen,0,0,4.706325E-005,0
29037,1, Abhishek Bobade,0,0,0,0
29038,1, Sergey Chausov,0,0,0,0
29039,1, user29039,0,0,0,0
29040,1, user29040,0,0,0,0
29041,1, dtod,0,4.5143668E-005,0,2.77291380374035E-005
29042,1, jaydubey,0,0,0,0
29043,118, pje,0,0,4.706325E-005,0
29044,1, zmd,0,0,0,0
29045,1, user29045,0,0,0,0
29046,28, biker of the apocalypse,1,4.5143668E-005,4.706325E-005,3.25889138733431E-005
29047,1, user1316642,0,0,0,0
29048,1, Reed,0,0,0,0
29049,1, JoÃƒÂ£o Martins R,0,0,0,0
29050,1, omo tam,0,0,0,0
29051,1, user185256,0,0,0,0
29052,1, jmmcn,0,0,0,0
29053,1, user29053,0,0,0,0
29054,1, user29054,0,0,4.706325E-005,0
29055,1, Brian Daligdig,0,0,0,0
29056,120, Hayden Thring,2,4.5143668E-005,9.41265E-005,2.47845462329079E-005
29057,1, CraUmm,0,0,0,0
29058,40, cobru,0,0,4.706325E-005,0
29059,101, Brian Redbeard,0,0,0,0
29060,39, Djkrugger,3,6.7715504E-005,0,4.23084655452222E-005
29061,1, Franklin Dattein,0,0,0,0
29062,6, Alessandro Carminati,0,0,0,0
29063,1, Myla Rose,0,0,0,0
29064,1, Edison,0,0,0,0
29065,101, P0W,0,0,0,0
29066,103, sirlark,0,0,4.706325E-005,0
29067,1, Joe Cabezas,0,0,0,0
29068,18, General Stubbs,0,0,4.706325E-005,0
29069,101, Chad Okere,0,0,0,0
29070,101, TheBlack,0,0,0,0
29071,16, Mark Edwards,0,0,4.706325E-005,0
29072,101, Jeevan Patil Ã¬â€ºÆ’,0,0,0,0
29073,101, parag,0,0,0,0
29074,1, pcosta,0,0,0,0
29076,101, NlightNFotis,0,0,0,0
29077,1, refent,0,0,0,0
29078,1, user29078,0,0,0,0
29080,101, Michael Piendl,0,0,0,0
29081,1, user29081,0,0,0,0
29082,1, Ain Britain,0,0,0,0
29083,1, Ahmad,0,0,0,0
29084,1, Red1,0,0,4.706325E-005,0
29085,11, Adam Mac,0,0,4.706325E-005,0
29086,13, Willtd,0,0,4.706325E-005,0
29087,1, imran azam,0,4.5143668E-005,0,2.57818310980633E-005
29088,101, shebelaw,0,0,0,0
29089,1, user29089,0,0,0,0
29090,123, Maxwell S.,0,0,4.706325E-005,0
29091,1, wilbomc,0,0,0,0
29092,1, beingobserver,0,0,0,0
29093,1, user29093,0,0,0,0
29094,1, user29094,0,0,0,0
29095,121, AshwinP,0,0,4.706325E-005,0
29096,1, Vagish,0,0,0,0
29097,101, Dyno Hongjun Fu,0,0,0,0
29098,1, Phytec Embedded,0,0,0,0
29099,66, m33600,1,0.0001580029,0,9.0840451758341E-005
29100,11, dreamer,1,4.5143668E-005,0,2.44892874801105E-005
29101,1, user29101,0,0,0,0
29102,1, Prabhana,0,0,0,0
29103,1, Tarek,0,0,4.706325E-005,0
29104,38, cenk,0,0,4.706325E-005,0
29105,6, FrenchRiviera,0,0,0,0
29106,103, Cristina,0,0,4.706325E-005,0
29107,1, Abhinash Das Mohanty,0,0,0,0
29108,1, user29108,0,0,0,0
29109,21, s0nic2k,2,6.7715504E-005,0,2.46511793688554E-005
29110,106, neerad kumar,0,0,0,0
29111,1, user29111,0,0,0,0
29112,1, user29112,-8,4.5143668E-005,0,2.67571828702156E-005
29113,1, user2102697,0,0,0,0
29114,1, user29114,0,0,0,0
29115,101, meagar,0,0,0,0
29116,1, user29116,0,0,0,0
29117,1, Devesh,0,0,0,0
29118,1, TamÃƒÂ¡s Kelemen,0,0,0,0
29119,1, user29119,0,0,0,0
29120,101, Douglas Leeder,0,0,0,0
29121,1, user29121,0,0,0,0
29123,1, peter,0,0,0,0
29124,1, Mick Clark,0,0,0,0
29126,471, Bob,14,0.0003837212,0.0004235693,9.2079455198102E-005
29127,1, Robin Williams,0,0,0,0
29128,101, blahdiblah,0,0,0,0
29129,6, ajdede,0,0,4.706325E-005,0
29130,1, user2616548,0,0,0,0
29131,101, Matthew,0,0,0,0
29132,13, sciencenewbie,0,0,4.706325E-005,0
29133,1, iammiles,0,0,0,0
29134,1, Ãƒï¿½gota HorvÃƒÂ¡th,0,0,0,0
29135,1, Joshua,0,0,0,0
29137,1, Andre Gromoski,0,0,0,0
29138,101, Matt Tagg,0,0,0,0
29140,1, xtian,0,0,0,0
29143,121, Derek W,0,0,4.706325E-005,0
29144,1, Shark,0,0,0,0
29145,1, user2785747,0,0,0,0
29146,1, Michael,0,0,0,0
29147,36, bronson,2,4.5143668E-005,0,2.47845462329079E-005
29148,1, user29148,0,0,0,0
29149,101, Eric G,0,0,0,0
29150,6, user29150,0,0,4.706325E-005,0
29151,101, Dustin Howett,0,0,0,0
29152,13, user29152,0,4.5143668E-005,4.706325E-005,2.67571828702156E-005
29153,1, sahe3112,0,0,0,0
29154,1, user95292,0,0,0,0
29155,1, Kumar,0,0,0,0
29156,101, Panchotiya Vipul,0,0,0,0
29157,1, artalexan,0,0,0,0
29158,8, ZetaSeeker,0,0,4.706325E-005,0
29159,101, moritz,0,0,0,0
29160,101, Stanislav,0,0,0,0
29161,1, user29161,0,0,0,0
29162,1, Onur Ayan,0,0,0,0
29163,1, eni4ever,0,0,0,0
29164,1, Zypan,0,0,0,0
29166,111, Master Chief,0,0,4.706325E-005,0
29167,1, Darren,0,4.5143668E-005,0,2.67571828702156E-005
29168,35, Sanju,0,0,4.706325E-005,0
29170,1, user29170,0,0,0,0
29171,1, skevthedev,0,0,0,0
29172,9, MattC,0,0,4.706325E-005,0
29174,1, priya,0,0,0,0
29175,1, Anbumathi Shivam,0,0,0,0
29176,46, user29176,0,0,4.706325E-005,0
29177,1, user29177,0,0,0,0
29178,6, Hugo Rune,0,0,0,0
29179,101, ssavec,0,0,0,0
29181,6, Poperto Arcadio BuendÃƒÂ­a,0,0,4.706325E-005,0
29182,1, user29182,0,0,0,0
29183,11, n3vermind,1,4.5143668E-005,0,2.934906331605E-005
29184,101, called2voyage,0,0,0,0
29185,131, TildalWave,3,4.5143668E-005,0,2.32363386789713E-005
29186,1, Nads,0,4.5143668E-005,0,3.25889138733431E-005
29190,1, Andy Harglesis,0,0,0,0
29191,9, nadir,0,4.5143668E-005,0,2.48132725358398E-005
29192,1, user29192,0,0,0,0
29193,6, user29193,0,0,4.706325E-005,0
29199,101, alikox,0,0,0,0
29201,101, user29201,0,0,0,0
29203,1, John Passaniti,0,0,0,0
29204,1, Viliam,0,0,0,0
29206,1, WhosJose,0,0,0,0
29208,101, Charlie Tangora,0,0,0,0
29210,1, ForUs,0,0,0,0
29211,1, user2756930,0,0,0,0
29212,1, argyle,0,0,0,0
29213,1, yajtheman,0,0,0,0
29214,1, Senthil Ganesh,0,0,0,0
29215,1, user29215,0,0,0,0
29216,6, exvance,0,0,4.706325E-005,0
29217,1, witwit,0,0,0,0
29218,1, SporeDev,0,0,0,0
29219,1, user29219,0,0,0,0
29220,1, Trackmann,0,0,0,0
29221,1, TCRobotics,0,0,0,0
29222,101, Diego Herranz,0,0,0,0
29223,6, vishant Kumar,0,0,4.706325E-005,0
29224,1, user29224,0,0,0,0
29227,1, jx12345,0,0,0,0
29228,101, Kishor Subedi,0,0,0,0
29229,1, shahid hussain,0,0,0,0
29230,1, user29230,0,0,0,0
29231,1, Ahmed Yamin,0,0,0,0
29232,1, Sajjad Cheema,0,0,0,0
29233,66, Gopi,1,6.7715504E-005,4.706325E-005,3.42088391519896E-005
29234,1, user29234,0,0,0,0
29235,1, Abilio Cesar Lara Cleff,0,0,0,0
29237,41, Vishvesh Shah,0,9.0287336E-005,4.706325E-005,4.50854803086162E-005
29238,101, Eugene Ryabtsev,0,0,0,0
29239,13, user29239,0,0,4.706325E-005,0
29240,1, Nicolas Edwards,0,0,0,0
29241,64, MiljanNC,4,9.0287336E-005,0,3.24865064211082E-005
29242,1, Sivaa Mani,0,0,0,0
29243,101, Chris H,0,0,0,0
29244,1, Richard Robinson,0,0,0,0
29245,1, Luis Ramirez,0,0,0,0
29246,101, Ace Frahm,0,0,0,0
29250,1, user29250,0,0,0,0
29251,1, Aleena Mary Paul,0,0,0,0
29252,1, Lynton Washer,0,0,0,0
29253,1, user29253,0,0,0,0
29254,11, TINU SAM,1,4.5143668E-005,0,0.000024686
29255,118, Murdock,0,0,4.706325E-005,0
29256,101, AurÃƒÂ©lien Ooms,0,0,0,0
29257,1, user29257,0,0,0,0
29258,101, user168715,0,0,0,0
29259,1, Max Mc Costa,0,0,0,0
29260,1, user29260,0,0,0,0
29261,1, user193255,0,0,0,0
29262,1, CornSmith,0,0,0,0
29263,1, user29263,0,0,0,0
29264,122, Flocked,0,0,4.706325E-005,0
29265,1, Xabier Arrabal,0,0,0,0
29266,1, curioz,0,0,0,0
29267,11, acornblue,1,4.5143668E-005,0,2.77291380374035E-005
29268,101, Arbaoui Mehdi,0,0,0,0
29269,11, user29269,0,0,4.706325E-005,0
29271,1, Maxcot,0,0,0,0
29272,101, Kevin Fegan,0,0,0,0
29273,1, snahor,0,0,0,0
29274,101, Ken Liu,0,0,0,0
29275,101, Wisatbff,0,0,0,0
29276,8, ALLAH AKBAR,0,0,4.706325E-005,0
29277,1, Dois,0,0,0,0
29278,1, user29278,0,0,0,0
29280,101, CyberSkull,0,0,0,0
29281,1, user29281,0,0,0,0
29282,1, ryan pasmo,0,0,0,0
29283,1, Sebastien,0,4.5143668E-005,0,4.23084655452222E-005
29284,1, Alex,0,0,0,0
29285,101, WoJ,0,0,0,0
29286,1, Goliathus,0,0,0,0
29287,1, user29287,0,0,0,0
29288,101, EEE,0,0,0,0
29289,1, Paolo Elwood Morandini,0,4.5143668E-005,0,8.85962291143367E-005
29290,1, Zupo Llask,0,0,0,0
29291,1, PharmaForce,0,0,0,0
29292,1, Sundae,0,0,0,0
29293,59, ghostrider,0,0,4.706325E-005,0
29294,1, benjames,0,0,0,0
29295,1, Roman,0,0,0,0
29296,132, ivanmp,0,4.5143668E-005,9.41265E-005,2.9040521550152E-005
29297,1, Ali Veli KulaklariKupeli,0,0,0,0
29298,1, Arun,0,0,0,0
29299,1, aaron.anderson,0,0,0,0
29300,1, Cha Talplacido,0,0,4.706325E-005,0
29301,101, KdawgUD,0,0,0,0
29302,101, eelkedev,0,0,0,0
29303,1, user29303,0,0,0,0
29304,1, sachin,0,0,0,0
29305,126, Nyxynyx,0,0,4.706325E-005,0
29306,1, ROHIT MALVIYA,0,0,0,0
29307,1, avinash,0,6.7715504E-005,0,2.5503603998428E-005
29308,101, John,0,0,0,0
29310,568, Scott Winder,36,0.0003385775,0,0.0001520357
29311,101, haylem,0,0,0,0
29313,1, OCarneiro,0,0,0,0
29314,1, user29314,0,0,0,0
29315,1, Eihab Salah El-Radie,0,0,0,0
29317,1, user29317,0,0,0,0
29318,124, evilcandybag,0,0,0,0
29319,1, user5476,0,0,0,0
29320,101, kaptan,0,0,0,0
29321,101, GriGrim,0,0,0,0
29327,11, woody,0,0,4.706325E-005,0
29328,1, Joseph,0,0,0,0
29329,4, Barium Microsequencer,0,0,4.706325E-005,0
29330,1, Phil Guiet,0,0,0,0
29331,1, Carl suchovsky,0,0,0,0
29332,9, vahid ilkhani,-1,6.7715504E-005,4.706325E-005,3.05061528007975E-005
29333,101, User1551892,0,0,0,0
29334,101, Izkata,0,0,0,0
29335,6, user29335,0,0,4.706325E-005,0
29336,185, Sufiyan Ghori,0,0,4.706325E-005,0
29337,1, March,0,0,0,0
29339,101, Eric Lippert,0,0,0,0
29344,1, user29344,0,0,0,0
29345,101, kriss,0,0,0,0
29347,1, refactory,0,0,0,0
29348,1, thomasnguyen,0,0,0,0
29349,1, user29349,0,0,0,0
29350,9, user29350,0,0,0,0
29351,1, user29351,0,0,0,0
29352,1, Kczao81,0,0,0,0
29353,1, Chris,0,0,0,0
29354,1, Nek,0,0,0,0
29355,123, roverred,0,0,4.706325E-005,0
29356,101, Ramiz Hassan,0,0,0,0
29357,21, chris,0,0,4.706325E-005,0
29358,31, Keroronsk,3,4.5143668E-005,0,4.23084655452222E-005
29359,1, user29359,0,0,0,0
29360,101, Dalen,0,0,0,0
29361,1, user29361,0,0,0,0
29362,13, James Manes,0,0,4.706325E-005,0
29363,101, Oleg Olivson,0,0,0,0
29364,1, user29364,0,0,0,0
29366,11, teixeira,1,4.5143668E-005,0,2.7715652828115E-005
29367,1, Dario,0,4.5143668E-005,0,2.52992501194337E-005
29368,1, user29368,0,0,0,0
29369,6, myneur,0,0,4.706325E-005,0
29370,1, frodo,0,0,0,0
29371,1, user29371,0,0,0,0
29372,16, Bruce,0,0,4.706325E-005,0
29373,1, Ogrim,0,0,0,0
29374,11, ALLAH AKBAR,0,0,4.706325E-005,0
29376,1, darshan wani,0,0,0,0
29377,1, Etienne,0,4.5143668E-005,0,2.77291380374035E-005
29379,11, rico.ambasan,1,4.5143668E-005,0,2.5646376964858E-005
29380,1, Clive Jones,0,0,0,0
29381,1, thewall7,0,0,0,0
29382,1, Jim Crutchfield,0,0,0,0
29387,16, aule,0,0,4.706325E-005,0
29388,1, apaul,0,0,0,0
29390,1, Ray,0,4.5143668E-005,0,0.000023852
29391,1, dmpontifex,0,0,0,0
29392,118, Undo,0,0,4.706325E-005,0
29395,26, ShP,0,0,4.706325E-005,0
29403,1, Ã£Æ’Å“Ã£Æ’Â¼Ã£Æ’Ë† Ã£â€šÂ¹Ã£Æ’Å¾Ã£â€šÂ¤Ã£Æ’Â«,0,0,0,0
29407,109, Fanatic23,0,0,4.706325E-005,0
29409,1, Vijay Torres,0,0,0,0
29410,4, Dave Nakpodia ,0,0,4.706325E-005,0
29411,1, undefined hero,0,0,0,0
29412,11, user29412,0,4.5143668E-005,0,2.5646376964858E-005
29413,1, user1896048,0,0,0,0
29414,101, eevaa,0,0,0,0
29415,1, user29415,0,0,0,0
29416,101, john mangual,0,0,0,0
29417,1, Anders LindÃƒÂ©n,0,0,0,0
29418,8, sistyN,0,0,4.706325E-005,0
29420,1, user29420,0,0,0,0
29421,101, musoNic80,0,0,0,0
29422,1, shippo,0,0,0,0
29423,96, Marek,6,4.5143668E-005,9.41265E-005,3.19108395373068E-005
29425,1, user29425,0,0,0,0
29431,1, user29431,0,0,0,0
29432,1, Jean Swart,0,0,4.706325E-005,0
29433,1, Aymen Al-mahadeen,0,0,0,0
29434,101, Lorenzo Donati,0,0,0,0
29435,1, user29435,0,0,0,0
29436,1, Deepika,0,4.5143668E-005,0,2.61598430137327E-005
29438,113, Amy,0,0,4.706325E-005,0
29439,3, user29439,0,0,4.706325E-005,0
29440,101, R Hughes,0,0,0,0
29441,1, Vishnu,0,0,0,0
29442,118, Robert Yi Jiang,0,0,4.706325E-005,0
29443,1, Mike Lopez Gutierrez,0,0,0,0
29444,1, user29444,0,0,0,0
29445,1, knick,0,0,0,0
29446,1, motasem,0,0,0,0
29447,101, aviran,0,0,0,0
29448,1, Aus,0,0,0,0
29449,1, gg222,0,0,0,0
29450,1, user29450,0,0,0,0
29451,1, Lois,0,0,0,0
29452,101, Nubsis,0,0,0,0
29453,1, Anupama Pamarthi,0,0,0,0
29454,111, wilf,0,4.5143668E-005,9.41265E-005,0.0001519109
29455,101, Soheil,0,0,0,0
29456,1, user29456,0,0,0,0
29457,6, user29457,0,0,0,0
29458,1, user1154,0,0,0,0
29459,1, user29459,0,0,0,0
29460,1, Esosa Obasuyi,0,0,0,0
29462,1, Nouman Shabbir,0,0,0,0
29463,1, Prasanth S,0,0,0,0
29464,1, user29464,0,0,0,0
29465,21, roOlive,1,4.5143668E-005,9.41265E-005,3.97730572701336E-005
29466,111, Gabriel,0,0,4.706325E-005,0
29467,26, user29467,0,0,4.706325E-005,0
29468,26, user2654176,0,0,4.706325E-005,0
29469,18, user29469,0,0,4.706325E-005,0
29470,6, Morgan,0,0,4.706325E-005,0
29471,1, Paul,0,4.5143668E-005,0,2.47867659924469E-005
29472,1, Timothy Lee Rayner,0,0,0,0
29473,31, ejk,3,4.5143668E-005,0,2.34964300512626E-005
29474,1, Ãƒâ€šngelo Alves,0,0,0,0
29475,1, mindReader,0,0,0,0
29476,1, Ted Led,0,0,0,0
29477,1, Tung Yit Xiang,0,0,0,0
29478,11, bazis,1,4.5143668E-005,0,2.52992501194337E-005
29479,1, user29479,0,0,0,0
29480,1, Larry,0,0,0,0
29481,1, gasko peter,0,0,0,0
29482,101, wecsam,0,0,0,0
29483,1, user29483,0,0,0,0
29484,143, Benjamin Lindqvist,0,0,4.706325E-005,0
29485,1, Mohamed Tajelsir,0,0,0,0
29486,1, teju,0,0,0,0
29487,1, ddk,0,0,0,0
29488,31, eltelioni,3,4.5143668E-005,0,3.94788229108445E-005
29489,23, Tim Kalinowski,0,0,4.706325E-005,0
29490,101, musically_ut,0,0,0,0
29491,1, user29491,0,0,0,0
29492,18, vascoFG,0,0,4.706325E-005,0
29493,1, daniel,0,0,0,0
29494,13, Sam,0,0,4.706325E-005,0
29495,26, Emilien,0,0,4.706325E-005,0
29496,1, user29496,0,0,0,0
29497,102, user600029,0,0,4.706325E-005,0
29498,1, EndDaFedR,0,0,0,0
29499,1, B.C.,0,0,0,0
29500,1, user29500,0,0,0,0
29501,1, Koech Mike,0,4.5143668E-005,0,2.43773252710352E-005
29502,1, Izzat Klate,0,0,0,0
29503,101, Ben Y,0,0,0,0
29504,11, c.chasapis,1,4.5143668E-005,0,2.5646376964858E-005
29505,1, user29505,0,0,0,0
29506,1, user29506,0,0,0,0
29507,1, m'hamed benamara,0,0,0,0
29508,1, user29508,0,0,0,0
29509,1, Mindkrypted,0,0,0,0
29520,101, Morty,0,0,0,0
29522,101, Golo Roden,0,0,0,0
29526,1, Penny Stradtner,0,0,0,0
29528,1, codev,0,0,0,0
29530,11, Ektor,0,0,4.706325E-005,0
29531,1, andreas_eng_student,0,0,0,0
29532,23, The Escapist,0,0,4.706325E-005,0
29533,1, user47550,0,0,0,0
29534,1, Barbara,0,0,0,0
29535,1, user29535,0,0,0,0
29536,101, wannik,0,4.5143668E-005,0,4.08712544020273E-005
29537,1, user2809118,0,0,0,0
29538,101, dcaswell,0,0,0,0
29539,111, ÃÅ“ÃÂ¸ÃÂºÃ‘â‚¬ÃÂ¾ÃÅ¸ÃÂ¸ÃÂ½ÃÂ³ÃÂ²ÃÂ¸ÃÂ½,0,0,4.706325E-005,0
29540,128, gztomas,0,0,4.706325E-005,0
29541,101, h--n,0,0,0,0
29542,6, user29542,0,0,4.706325E-005,0
29543,6, Alex Teodor,0,0,0,0
29544,1, Mayank Gehlot,0,0,4.706325E-005,0
29545,30, Hawk_08,0,6.7715504E-005,9.41265E-005,2.98536319760878E-005
29546,11, Zeke,0,0,4.706325E-005,0
29547,1, user29547,0,0,0,0
29548,11, user29548,0,0,4.706325E-005,0
29550,16, user29550,0,0,4.706325E-005,0
29551,101, Kangkan,0,0,0,0
29552,101, AliRÃ„Â±za AdÃ„Â±yahÃ…Å¸i,0,0,0,0
29554,21, ChrisPhoenix,2,6.7715504E-005,0,2.46296065645608E-005
29555,1, Sourabh Kumar,0,0,0,0
29556,1, Montana Harkin,0,0,0,0
29557,1, Haiko Wick,0,0,0,0
29558,101, MichaÃ…â€š F,0,0,0,0
29559,101, ddriver,0,0,0,0
29560,1, Gato,0,0,0,0
29561,1, Stephan Roslen,0,0,0,0
29562,1, stieizc,0,0,0,0
29563,101, Dovydas Navickas,0,0,0,0
29564,101, Andreas Zita,0,0,0,0
29565,1, Mainmeister,0,0,0,0
29566,101, Leez,0,0,0,0
29567,1, shapeare,0,0,0,0
29568,148, user29568,0,0,4.706325E-005,0
29569,1, ninjr,0,0,0,0
29571,16, user1640477,0,0,4.706325E-005,0
29572,101, Mohamed Ali Jamaoui,0,0,0,0
29573,106, user215721,0,0,4.706325E-005,0
29574,1, user29574,0,0,0,0
29576,101, Greg Krsak,0,0,0,0
29577,1, Pete Soper,0,0,0,0
29578,101, MaDu_LK,0,0,0,0
29580,101, mlk,0,0,0,0
29581,1, Cnu Federer,0,0,0,0
29582,23, Ehsan Shams,0,0,4.706325E-005,0
29583,101, Homer6,0,0,0,0
29584,1, user29584,0,0,0,0
29586,1, Relaxe,0,0,0,0
29587,1, user29587,0,0,0,0
29588,101, xchg.ca,0,0,0,0
29589,1, user29589,0,0,0,0
29593,1, Marco Borchers,0,0,0,0
29594,128, Bruno Alano,0,0,4.706325E-005,0
29595,1, user29595,0,0,0,0
29596,1, Gerald Mitchell,0,0,0,0
29597,1, user29597,0,0,0,0
29600,384, Phataas,15,0.0003611493,0.000376506,0.0001785529
29601,8, sinaptik,0,0,4.706325E-005,0
29603,1, silmeth,0,0,0,0
29604,36, Luke Douglas,0,0,4.706325E-005,0
29605,1, Jim Lake,0,0,0,0
29606,6, Tatakai Wasumi,0,0,4.706325E-005,0
29607,101, CramerTV,0,0,0,0
29609,101, bipolarpants,0,0,0,0
29610,1, GT301,0,0,0,0
29611,1, Josh Meyer,0,0,0,0
29612,1, user29612,0,0,0,0
29613,1, Michael Quillen,0,0,0,0
29614,1, user29614,0,0,0,0
29615,1, uvgroovy,0,0,0,0
29616,1, Don't cheat.,0,0,0,0
29617,370, Roh,2,0.0001128592,9.41265E-005,3.05033251708864E-005
29618,6, user29618,0,0,4.706325E-005,0
29619,1, Ken Goh,0,0,0,0
29620,128, zengr,0,0,4.706325E-005,0
29621,113, Ewout,0,0,4.706325E-005,0
29622,1, jfdzar,0,0,0,0
29623,1, Urvi Ray,0,0,0,0
29624,1, Bhupendra Chaudhary,0,0,0,0
29625,1, user29625,0,0,0,0
29626,1, Alireza Alirezai,0,0,0,0
29627,1, user29627,0,0,0,0
29628,1, user29628,0,0,4.706325E-005,0
29629,1, user12345,0,0,0,0
29630,101, DeltaLima,0,0,0,0
29631,1, redanimalwar,0,0,0,0
29632,1, Samuel0Paul,0,0,0,0
29633,1, Erfaan56,-1,4.5143668E-005,0,2.52992501194337E-005
29634,39, nelm,0,0,4.706325E-005,0
29635,1, stevanov,0,0,0,0
29636,18, Ger,0,0,4.706325E-005,0
29637,1, Ella Rich,0,0,0,0
29638,1, user1038270,0,0,0,0
29639,1, DAVE,0,0,0,0
29640,101, Joey Carson,0,0,4.706325E-005,0
29641,101, David Gladfelter,0,0,0,0
29642,21, user29642,2,4.5143668E-005,0,3.81246911896609E-005
29643,1, Nirmal Raj,0,0,0,0
29644,1, user29644,0,0,0,0
29645,101, Jeff,0,0,0,0
29648,1, Amirul Ameer,0,0,0,0
29649,1, KovÃƒÂ¡cs Ãƒï¿½kos,0,0,0,0
29650,8, BruceMacD,0,0,4.706325E-005,0
29653,111, maupertius,1,4.5143668E-005,0,3.25889138733431E-005
29654,1, Paula Carabott,0,0,0,0
29655,1, Thomas de Roo,0,0,0,0
29661,140, Wolfen,0,0,4.706325E-005,0
29662,1, user29662,0,0,0,0
29663,18, Ahmed Fathy,0,0,4.706325E-005,0
29664,1, CHRIS SILVER,0,4.5143668E-005,0,4.08712544020273E-005
29665,101, James Eldridge,0,0,0,0
29666,1, Flash-Ahhh,0,0,0,0
29667,6, Sigit,0,0,4.706325E-005,0
29668,8, golvok,0,0,4.706325E-005,0
29669,1, user191156,0,0,0,0
29670,18, sai kiran grandhi,0,4.5143668E-005,4.706325E-005,2.67571828702156E-005
29671,1, user29671,0,0,0,0
29672,1, user29672,0,0,0,0
29673,1, Guenter Schmid,0,0,0,0
29674,1, Rashmi Bisht,0,0,0,0
29675,18, user29675,0,0,4.706325E-005,0
29676,1, Tareq M. AlTalmas,0,0,0,0
29677,1, Jay,0,0,0,0
29678,6, Eng Samara,0,0,4.706325E-005,0
29679,1, Rhomth,0,0,0,0
29680,101, Luke,0,0,0,0
29681,101, Soundararajan,0,0,0,0
29682,101, Chris,0,0,0,0
29683,1, lutze,0,0,0,0
29684,9, Marcellus Wallace,0,0,4.706325E-005,0
29685,28, phingage,0,0,4.706325E-005,0
29686,1, IvanGoneKrazy,0,0,0,0
29687,34, user2820483,0,4.5143668E-005,0,4.1903690269156E-005
29688,1, RenZ,0,0,0,0
29690,1, Paulo Jose,0,0,0,0
29691,1, Fabricio Sander,0,0,0,0
29692,1, popa marin,0,0,0,0
29693,13, HIMANK,0,0,4.706325E-005,0
29694,36, user1003131,0,0,4.706325E-005,0
29695,1, George Vella,0,0,0,0
29697,1, Yakubs,0,0,0,0
29698,1, user29698,0,0,0,0
29699,1, user1944243,0,0,0,0
29700,1, David Kramer,0,0,0,0
29701,1, Ã¨â€šÂ²Ã¥Ëœâ€° Ã¨Â¨Â±,0,0,0,0
29702,1, user29702,0,0,0,0
29703,1, Arya S.,0,0,0,0
29704,1, s1m0nmp,0,0,0,0
29705,1, Universal Knowledge nwerd,0,0,0,0
29706,101, Chet,0,0,4.706325E-005,0
29707,3, Keno,0,0,4.706325E-005,0
29708,1, Perfeito,0,0,0,0
29709,3, tazmanos,0,0,4.706325E-005,0
29710,402, binarysmacker,11,9.0287336E-005,0.0001411898,3.35604019117618E-005
29711,1, user29711,0,0,0,0
29712,26, Daniel,0,0,4.706325E-005,0
29713,101, markle976,0,0,0,0
29714,1, Kathy Bond,0,0,0,0
29715,30, camdenl,0,0,4.706325E-005,0
29716,1, ChrisBob,0,0,0,0
29717,106, joar,0,0,4.706325E-005,0
29718,1, user29718,0,0,0,0
29719,1, Jessica Marcela Ojendiz,0,0,0,0
29720,11, user29720,1,4.5143668E-005,0,2.77291380374035E-005
29721,1, user29721,0,0,0,0
29722,1, murdertrk,0,0,0,0
29723,1, Oddmar Dam,0,0,0,0
29724,1, Olumide,0,0,0,0
29725,1, neal,0,0,0,0
29726,1, user1422843,0,0,0,0
29727,9, Francis Reid,0,0,4.706325E-005,0
29728,1, Jreed,-6,4.5143668E-005,0,2.77291380374035E-005
29729,1, Richard P,0,0,0,0
