Id,SE,Name,Weighted In-Degree,Authority,Hub,PageRank
19358,101, sgmoye,0,0,0,0
19359,1, snalx,0,0,0,0
19360,1, chaqke,0,7.60225E-005,0,4.58644378637873E-005
19361,101, Amory,0,0,0,0
19362,1, Lazy Daisy,0,0,0,0
19363,1, cspete,0,0,0,0
19364,38, David Petrecca,0,0,8.120838E-005,0
19365,1, Nikolas Adair,0,0,0,0
19366,1, bjstone,0,0,0,0
19367,101, Donkey_2009,0,0,0,0
19368,1, Jan,0,0,0,0
19369,91, Zivko,9,0.0001140338,0,8.11030578196183E-005
19370,101, htanata,0,0,0,0
19371,16, Dragonman,0,0,8.120838E-005,0
19372,1, dobrina,0,0,0,0
19373,1, Frankie,0,0,0,0
19374,1, user19374,-1,7.60225E-005,0,5.00525499095569E-005
19375,1, Sanr Reid  C.,0,0,0,0
19376,16, primprim,0,0,8.120838E-005,0
19377,101, David Beck,0,0,0,0
19378,1, user21296,0,0,0,0
19379,1, Mickie,0,0,0,0
19380,101, Rob Bos,0,0,0,0
19381,101, Ali Abbasinasab,0,0,0,0
19382,1, Agust Jin,0,7.60225E-005,0,7.24792819811001E-005
19383,101, underdark,0,0,0,0
19384,101, n.m.,0,0,0,0
19385,101, oerpli,0,0,0,0
19386,36, pbarrette,2,7.60225E-005,0,4.40646384088855E-005
19387,1, Erik Volkening,0,0,0,0
19388,19, user19388,0,0,8.120838E-005,0
19389,1, fatique,0,0,0,0
19390,1, chris_sasaurus,0,0,0,0
19391,1, roshanjagma,0,0,0,0
19392,1, user19392,0,0,0,0
19393,1, LynnHuber,0,7.60225E-005,0,0.000047422
19394,101, Kami,0,0,0,0
19395,16, Sam,0,0,8.120838E-005,0
19396,101, TruthOf42,0,0,0,0
19397,390, ganache,25,0.00030409,0.0004060419,9.36373888108327E-005
19398,1, Rhonda Lisa Wells-Howard,0,0,0,0
19399,101, jmrjulian,0,0,0,0
19400,1, RosC,-2,7.60225E-005,0,5.57558797554049E-005
19401,6, combatdud3,0,0,8.120838E-005,0
19402,101, paroncider,0,0,0,0
19403,1, Karen,0,0,0,0
19404,121, m__,2,7.60225E-005,0,5.46901670417934E-005
19405,1, Kuchiki Byakuya,0,0,0,0
19406,101, dotnetdev,0,0,0,0
19407,1, ahmad,0,0,0,0
19408,1, Cook Jon,0,0,0,0
19409,162, psubsee2003,0,0,8.120838E-005,0
19410,101, stucampbell,0,0,0,0
19411,101, Induster,0,0,0,0
19412,1, user19412,0,0,0,0
19413,1, Tom jackson,0,0,0,0
19414,11, user19414,1,7.60225E-005,0,6.59301159312208E-005
19415,116, Charu,0,0,8.120838E-005,0
19416,185, cornjuliox,0,0,8.120838E-005,0
19417,11, peggy,0,0,8.120838E-005,0
19418,102, Trancot,0,0,8.120838E-005,0
19419,1, Clary Fray,0,0,0,0
19420,1, Great Big Al,0,0,0,0
19421,106, mart,0,0,8.120838E-005,0
19422,101, MZimmerman6,0,0,0,0
19423,1, Chris Morrison,0,0,0,0
19424,101, JasKerr,0,0,0,0
19425,1, Jonathan,0,0,0,0
19426,1, Stephen Oller,0,0,0,0
19427,108, Megacannon,0,0,8.120838E-005,0
19428,1, user19428,0,0,0,0
19429,1, user19429,-1,7.60225E-005,0,4.66405241380753E-005
19430,1, AnarchoChef,0,0,0,0
19431,11, 333Mhz,1,7.60225E-005,0,4.39237697457986E-005
19432,1, JacopKane,0,0,0,0
19433,21, J.R Jocson,2,7.60225E-005,0,4.98603812995625E-005
19434,1, jenny,0,7.60225E-005,0,6.07273992195819E-005
19435,1, user19435,0,7.60225E-005,0,0.000050284
19436,1, user19436,0,0,0,0
19437,1, Ann Wang,0,0,0,0
19438,1, Sarah,0,0,0,0
19439,1, Suzanne Mowbray,0,0,0,0
19440,1, user19440,0,0,0,0
19441,1, LaurianeF,0,0,0,0
19442,1, Nate,-1,7.60225E-005,0,4.41906328195524E-005
19443,1, Christopher Maeda,0,7.60225E-005,0,4.53607574075869E-005
19444,14, Frameshifter,0,0,8.120838E-005,0
19445,41, Jim Cummings,0,0,8.120838E-005,0
19446,1, Theresa Inman,0,0,0,0
19447,1, Chef Mark,0,7.60225E-005,0,5.36203690872951E-005
19448,1, PaweÃ…â€š Ludwiczak,0,0,0,0
19449,101, zbrox,0,0,0,0
19450,1, Lee,-3,7.60225E-005,0,4.52205407573853E-005
19452,101, user59756,0,0,0,0
19453,11, Viv,1,7.60225E-005,0,4.35652018807601E-005
19454,1, michaelbea.com,0,0,0,0
19455,1, Kevin Mustelier,0,0,0,0
19456,1, Izzy,0,0,0,0
19457,1, Ian McKellar,0,0,0,0
19458,1, Deshawn,0,0,8.120838E-005,0
19459,1, Onam Portal,0,0,0,0
19460,176, J. Alfred Prufrock,6,0.0001140338,0,0.000056821
19462,1, Jaif,0,0,0,0
19463,128, Kshitiz Sharma,0,0,8.120838E-005,0
19464,11, Ian,1,7.60225E-005,0,4.98603812995625E-005
19465,1, roberto tomÃƒÂ¡s,0,0,0,0
19466,101, ibid,0,0,0,0
19467,1, Mic,0,7.60225E-005,0,5.49361498803334E-005
19468,1, WilderSoul,0,0,0,0
19469,1, Sunshine in pa,0,0,0,0
19470,1, nNCY,0,0,0,0
19471,1, MzEmzee,-1,7.60225E-005,0,0.000047673
19472,1, brandybunn,0,0,0,0
19473,106, Shruti,0,0,8.120838E-005,0
19474,1, LisbonJack,0,0,0,0
19475,1, Tomek KobyliÃ…â€žski,0,0,0,0
19476,101, Lars Viklund,0,0,0,0
19477,16, user19477,0,0,8.120838E-005,0
19478,101, udog,0,0,0,0
19479,1, Erik,0,0,0,0
19480,9, Derek,0,7.60225E-005,0,5.16715509528991E-005
19481,1, Rachael,0,0,0,0
19482,1, Marcus Barnes,0,0,0,0
19483,1, Chaitanya Bilgikar,0,0,0,0
19484,101, Jeremy Gallant,0,0,0,0
19485,1, Nims,-1,7.60225E-005,0,5.70029304076082E-005
19486,3, vclaw,0,0,0,0
19487,101, Loie Benedicte,0,0,0,0
19488,56, virginia,0,0,8.120838E-005,0
19489,1, Arlo,0,0,0,0
19490,1, user19490,0,0,0,0
19491,61, MikeJ.,6,7.60225E-005,0,4.36708225155231E-005
19492,33, Zmart,2,0.0001140338,0.0002436251,4.89850940786213E-005
19493,1, user19493,0,0,0,0
19494,101, Sergio Acosta,0,0,0,0
19495,6, barbara,0,0,8.120838E-005,0
19496,1, user19496,0,7.60225E-005,0,4.66405241380753E-005
19497,1, bigwookie68,0,0,0,0
19498,104, Jachin,0,0,0,0
19499,1, user19499,0,0,0,0
19500,101, Chrys,0,0,0,0
19501,101, Dan J,0,0,0,0
19502,1, user19502,0,0,8.120838E-005,0
19503,11, happyperson,0,7.60225E-005,0,5.70029304076082E-005
19504,1, Kirsten,-2,7.60225E-005,0,4.68307038576936E-005
19505,11, andrew,0,0,8.120838E-005,0
19506,1, claudine,-1,7.60225E-005,0,4.41035354911527E-005
19507,16, user19507,0,0,8.120838E-005,0
19508,1, kaya,-2,7.60225E-005,0,8.0652927171094E-005
19509,1, A1rh3ad,0,0,0,0
19510,1, Student in need,0,0,0,0
19511,101, Bosak,0,0,0,0
19512,1, fleethefactory,0,0,0,0
19513,101, e-sushi,0,0,0,0
19514,1, Bob,0,7.60225E-005,0,4.77904731243207E-005
19515,1, Rich_F,0,0,0,0
19516,141, danatron,0,0,8.120838E-005,0
19517,1, freddie williams,0,0,0,0
19518,1, R. T. Watson,0,0,0,0
19519,31, Ron,3,7.60225E-005,0,5.88018026743948E-005
19520,1, user19520,0,0,0,0
19521,1, Jonathan Mijares Laureano,0,0,0,0
19522,34, NTlover,3,0.000152045,0.0001624168,6.01397915009154E-005
19523,1, Der Alte,0,7.60225E-005,0,4.71436268195577E-005
19524,1, Elaine Ossipov,0,0,0,0
19525,1, Quentin Engles,0,0,0,0
19526,1, teresa,0,0,0,0
19527,111, PixelGraph,0,7.60225E-005,8.120838E-005,5.16715509528991E-005
19528,1, Nif,0,0,0,0
19529,1, macaronsdrivemecrazy,-1,7.60225E-005,0,0.0001410027
19530,1, Jeff,0,0,0,0
19531,1, Fran Callahan Kaminski,0,0,0,0
19532,1, user19532,0,0,0,0
19533,1, user1906,0,0,0,0
19534,11, Jeff,0,7.60225E-005,0,5.49361498803334E-005
19535,1, debbie,0,0,0,0
19536,1, meme,0,0,0,0
19537,1, deppfx,0,0,0,0
19538,101, BadgerPriest,0,0,0,0
19539,1, John McLusky,0,0,0,0
19540,1, benst,0,0,0,0
19541,106, majidgeek,0,0,8.120838E-005,0
19542,101, TimD,0,0,0,0
19543,1, darkangel,0,0,0,0
19544,101, jclozano,0,0,0,0
19545,101, brom,0,0,0,0
19546,1, Matan A,-4,7.60225E-005,0,5.16715509528991E-005
19547,1, Deborah Steinig,0,0,0,0
19548,101, Jean-SÃƒÂ©bastien,0,0,0,0
19549,1, jun briones,0,0,0,0
19550,1, Anderson Silva,0,0,0,0
19551,1, Josie,0,0,0,0
19552,1, DIEDZz,0,0,0,0
19553,11, pooja,1,7.60225E-005,0,4.30326406456376E-005
19554,81, Jayfang,8,0.000152045,0,0.0007537708
19555,1, John Kittle,0,0,0,0
19556,1, VitalStatistix,0,0,0,0
19558,99, Andy,0,0,8.120838E-005,0
19560,1, Ann Arien,0,0,0,0
19562,1, diane,0,7.60225E-005,0,5.00525499095569E-005
19563,1, Jorge Rodriguez,0,0,0,0
19564,101, xando,0,0,0,0
19565,61, Renbeard,6,0.000152045,0,0.0001556372
19566,1, China Mike,-1,7.60225E-005,0,4.98603812995625E-005
19567,1, Tabith,-1,7.60225E-005,0,4.66405241380753E-005
19568,1, Samuel Lindblom,0,7.60225E-005,0,4.5175660024576E-005
19569,1, user1664906,0,0,0,0
19570,1, Tony Gladwell,0,0,0,0
19571,1, kate529,0,0,0,0
19572,1, Mike,0,7.60225E-005,0,4.98603812995625E-005
19573,101, HÃƒÂ¥vard Geithus,0,0,0,0
19574,21, Bill,2,7.60225E-005,0,4.40214749727917E-005
19575,1, Cheryl,0,7.60225E-005,0,4.86529348640048E-005
19576,357, webtina,16,0.0001900563,0.0001624168,0.0001010218
19577,1, user19577,0,0,0,0
19579,7, vil,-1,7.60225E-005,0,7.24792819811001E-005
19580,101, Livius,0,0,0,0
19581,16, uncacal,0,0,8.120838E-005,0
19582,1, DaftDev,0,0,0,0
19583,101, Christian Hudon,0,0,0,0
19584,9, randy,0,7.60225E-005,0,4.71436268195577E-005
19585,31, Paul Williams,3,7.60225E-005,0,4.38506558296786E-005
19586,116, Roger,0,0,8.120838E-005,0
19587,1, nate,-3,7.60225E-005,0,5.12225038991036E-005
19588,1, Richard,0,0,8.120838E-005,0
19589,1, Mitchell Knutzen,0,0,0,0
19590,99, bobuhito,0,0,8.120838E-005,0
19591,1, Sher Boyd,-1,7.60225E-005,0,4.66405241380753E-005
19592,14, rino,0,0,8.120838E-005,0
19593,1, Wysteria,0,0,0,0
19594,9, Jenny,0,0,8.120838E-005,0
19595,21, itshak,0,0,8.120838E-005,0
19596,1, itshak,0,0,0,0
19597,1, JÃƒÂ©rÃƒÂ´me,0,0,0,0
19598,101, Dimas Kotvan,0,0,0,0
19599,1, Nathaniel Gaskin,0,0,0,0
19600,101, Mert YazÃ„Â±cÃ„Â±oÃ„Å¸lu,0,0,0,0
19601,101, Ross,0,0,0,0
19602,1, Ana Campos,0,0,0,0
19603,101, Hartley Brody,0,0,0,0
19604,1, Justin gatta,0,0,0,0
19605,1, Nancy,0,0,0,0
19606,1, john,0,0,0,0
19607,9, dan,0,0,8.120838E-005,0
19608,101, Aquila Sands,0,0,0,0
19609,101, Andrius NaruÃ…Â¡eviÃ„ï¿½ius,0,0,0,0
19610,1, Patrick Colgan,0,0,0,0
19611,101, MPelletier,0,0,0,0
19613,1, Kim,0,0,0,0
19614,1, KATE,0,0,0,0
19615,1, user19615,0,0,0,0
19616,11, rana,0,0,8.120838E-005,0
19617,1, bobbyz,0,7.60225E-005,0,4.45568530700888E-005
19618,1, Enrique falcolne,0,0,0,0
19619,1, Jerry,-1,7.60225E-005,0,0.0001024221
19620,1, Ruth Ledesma,0,7.60225E-005,0,4.44241918810139E-005
19621,1, irene,0,0,0,0
19622,1, user19622,0,7.60225E-005,0,4.74357983980049E-005
19623,101, Jlam,0,0,0,0
19624,101, William 'MindWorX' Mariager,0,0,0,0
19625,11, joel,0,0,8.120838E-005,0
19626,1, Jlindy,0,0,0,0
19627,123, AakashM,0,0,8.120838E-005,0
19628,11, prettysoldier,1,7.60225E-005,0,4.54021175375033E-005
19629,1, Maggie Mortensen,0,0,0,0
19630,1, CookGuitaristPhotographer,0,7.60225E-005,0,5.49361498803334E-005
19631,121, Fraser,0,0,8.120838E-005,0
19632,1, user19632,0,0,0,0
19633,1, dezrajj,-1,7.60225E-005,0,4.59757430525865E-005
19634,1, user19634,0,7.60225E-005,0,4.50903858097453E-005
19635,1, carys,0,0,0,0
19636,126, Rabbit,0,0,8.120838E-005,0
19637,101, Anton,0,0,0,0
19638,131, Dryden Long,3,0.0001140338,0,6.4964196330386E-005
19639,1, Emilie Miller,0,0,0,0
19640,1, user19640,0,0,0,0
19641,1, Sharon Logan,0,0,0,0
19642,1, Nikki,-2,7.60225E-005,0,5.49361498803334E-005
19643,101, AaronSzy,0,0,0,0
19644,1, David Bianco,0,0,0,0
19645,101, Wayne Koorts,0,0,0,0
19646,1, Radml Tolly,0,0,0,0
19647,1, user19647,0,0,0,0
19649,101, dreamsonfire,0,0,0,0
19650,128, WW.,0,0,8.120838E-005,0
19651,109, Milind Anantwar,0,7.60225E-005,8.120838E-005,5.16715509528991E-005
19652,101, cinico,0,0,0,0
19653,101, Konrad Lawson,0,0,0,0
19654,1, Ced-le-pingouin,0,0,0,0
19655,1, Richie,0,0,0,0
19656,101, omnikron,0,0,0,0
19657,101, Tim Lehner,0,0,0,0
19658,1, Zuric,-1,7.60225E-005,0,4.47706593839087E-005
19659,101, sock,0,0,0,0
19660,101, user939259,0,0,0,0
19661,1, nick clark,0,7.60225E-005,0,4.35697077280924E-005
19662,1, Barbara Mugisha,0,0,0,0
19663,1, M-ITALY,0,0,0,0
19664,1, LunaGoddess,0,0,0,0
19665,1, user245323,0,0,0,0
19666,101, Sathiya Kumar,0,0,0,0
19667,1, summer,0,0,0,0
19668,1, mohd mirza,0,0,0,0
19669,1, vylycyn,0,0,0,0
19670,1, Simi,0,0,8.120838E-005,0
19671,101, Cypress Frankenfeld,0,0,0,0
19672,31, Pravin Pandya,2,7.60225E-005,0,0.0001108442
19673,125, Captain Giraffe,0,0,8.120838E-005,0
19674,101, Ben,0,0,0,0
19675,1, user19675,0,7.60225E-005,0,6.09474391688054E-005
19676,1, user19676,0,7.60225E-005,0,4.44241918810139E-005
19677,1, Jana Seibt,0,0,0,0
19678,1, fiveoak,0,0,0,0
19679,101, yuan,0,0,0,0
19680,11, Jackie,0,0,8.120838E-005,0
19681,1, Jan Van Overbeke,0,0,0,0
19682,1, ThaDick,0,0,0,0
19683,123, jesse_galley,0,0,8.120838E-005,0
19684,101, Darth Android,0,0,0,0
19685,101, Ben,0,0,0,0
19686,1, Kirkland,0,0,0,0
19687,1, A. Fullerton,-1,7.60225E-005,0,4.35947133096414E-005
19688,101, Daniel Cook,0,0,0,0
19689,101, Miroslav Koskar,0,0,0,0
19690,101, Dason,0,0,0,0
19691,1, ganja,-2,7.60225E-005,0,5.10867327221246E-005
19692,101, Darlene,0,0,0,0
19693,101, Puggan Se,0,0,0,0
19694,101, nilbus,0,0,0,0
19695,101, Santa,0,0,0,0
19696,1, seefin,0,0,0,0
19697,1, user2688201,0,0,0,0
19698,101, Stephan,0,0,0,0
19699,1, Renuka,0,0,0,0
19700,1, John Ronaldo,0,0,0,0
19701,1, jacob henry,0,0,0,0
19702,101, oefe,0,0,0,0
19703,1, sandeep,0,0,0,0
19704,1, user19704,0,0,0,0
19705,1, bonita,0,0,0,0
19707,7734, GdD,605,0.006804014,0.005359753,0.0037620466
19708,101, user88377,0,0,0,0
19709,1, user19709,0,0,0,0
19710,1, user19710,-1,7.60225E-005,0,0.0002659374
19711,11, user19711,0,0,8.120838E-005,0
19712,1, RockMeAmadeus,0,0,0,0
19713,1, user39474,0,0,0,0
19715,103, jkjenner,8,0.000152045,0.0001624168,6.72102367172687E-005
19716,6, user19716,0,0,8.120838E-005,0
19717,1, Julie,0,7.60225E-005,0,4.6306890445957E-005
19718,1, Taxciter,0,0,0,0
19719,1, Richard E Wise,0,0,0,0
19720,1, rhrossiter,0,0,0,0
19721,1, dalooney,0,7.60225E-005,0,5.46901670417934E-005
19722,101, Rick Smith,0,0,0,0
19723,1, Beverly,0,0,0,0
19724,16, Caroline Barthet,0,0,8.120838E-005,0
19725,1, rao nur,-1,7.60225E-005,0,4.37476837195516E-005
19726,126, Albireo,0,0,8.120838E-005,0
19727,1, Christina P,0,0,0,0
19728,346, Young Guilo,5,0.0003801125,0.0003248335,0.0004845676
19729,1, lauwra,0,7.60225E-005,0,4.66405241380753E-005
19730,6, user19730,0,0,8.120838E-005,0
19731,1, Anita Burroughs,0,0,0,0
19732,101, cartomancer,0,0,0,0
19733,101, gpojd,0,0,0,0
19734,1, user19734,0,0,0,0
19735,101, oakenshield1,0,0,0,0
19736,101, Andrew Thompson,0,0,0,0
19737,1, Bryce,-4,7.60225E-005,0,4.66102489190307E-005
19738,1, leon,0,7.60225E-005,0,4.86529348640048E-005
19739,1, Kelly P Fitzgerald,0,0,0,0
19740,11, user19740,1,7.60225E-005,0,5.46901670417934E-005
19741,31, chummus,0,0,8.120838E-005,0
19742,101, andrewb,0,0,0,0
19743,1, andrew_ysk,0,7.60225E-005,0,5.16715509528991E-005
19744,1, Ardy,-1,7.60225E-005,0,4.98603812995625E-005
19746,101, Shadow Wizard,0,0,0,0
19749,1, regiel,-1,7.60225E-005,0,4.4879664752887E-005
19750,11, Helen,0,7.60225E-005,0,4.86529348640048E-005
19751,11, ann,0,0,8.120838E-005,0
19752,101, Gabe,0,0,0,0
19753,1, user19753,0,0,0,0
19754,1, user19754,0,0,0,0
19755,1, Matt,0,7.60225E-005,0,4.86529348640048E-005
19756,101, Jeff,0,0,0,0
19757,1, Ken,0,0,0,0
19758,1, jason s,0,0,0,0
19759,111, DaniÃƒÂ«l W. Crompton,0,0.0001140338,0,9.1709945926841E-005
19760,1, Allen Haire,0,0,0,0
19761,23, DaSh,0,0,8.120838E-005,0
19762,1, Praveen R,0,0,0,0
19763,101, Chris,0,0,0,0
19764,1, jasidwa,0,0,0,0
19765,497, Patrick Sebastien,32,0.00030409,0.0004060419,0.0007728664
19766,11, Terrie Benoit,0,0,8.120838E-005,0
19767,1, Genius man,0,0,0,0
19768,101, Murch,0,0,0,0
19769,1, bubbs,0,0,0,0
19770,1, DOC FUME,0,0,0,0
19771,1, Audrey Gurtner,0,0,8.120838E-005,0
19772,1, user185402,0,0,0,0
19773,1, user19773,-2,7.60225E-005,0,7.09127694050907E-005
19774,101, raylee,0,0,0,0
19775,101, Gossar,0,0,0,0
19776,1, Harrison Powers,0,0,0,0
19777,1, KHL,0,0,0,0
19778,17, maysday,0,7.60225E-005,0,0.0001251369
19779,1, Caroline,0,7.60225E-005,0,5.16715509528991E-005
19780,9, user19780,0,7.60225E-005,0,0.000046238
19781,1, Mehmet Demir,0,0,0,0
19782,1, Jean St. Louis,0,0,0,0
19783,101, Blair Conrad,0,0,0,0
19784,1, bdhr hdhd,0,0,0,0
19785,1, Greg B,-2,7.60225E-005,0,0.0007175474
19786,11, ryan,1,7.60225E-005,0,0.000046238
19787,101, Patrick Collins,0,0,0,0
19788,1, coco,0,0,0,0
19790,1, John David,0,0,0,0
19791,1, user19791,0,0,0,0
19792,101, mj-y,0,0,0,0
19793,151, Tom.Bowen89,5,7.60225E-005,0,4.98603812995625E-005
19794,101, Stefan Seemayer,0,0,0,0
19795,1, The Wonderer,0,0,0,0
19796,101, Simon,0,0,0,0
19797,1, deadfishli,0,0,0,0
19798,101, Paddy Landau,0,0,0,0
19799,1, Max Garrick,0,0,0,0
19800,1, Jane,0,0,0,0
19801,1, Kathy,0,0,0,0
19802,101, GeezerGeek,0,7.60225E-005,0,4.61366525808449E-005
19803,1, CuddleBunny,0,0,0,0
19804,183, WendiKidd,0,0,8.120838E-005,0
19805,101, tubedogg,0,0,0,0
19807,101, Doorknob of Snow,0,0,0,0
19808,1, chicken george,0,0,0,0
19809,41, Alexis,4,7.60225E-005,0,4.98603812995625E-005
19810,11, user19810,0,0,8.120838E-005,0
19811,4, marcus,0,0,8.120838E-005,0
19812,1, user39795,0,0,0,0
19813,21, Xiana,2,0.000152045,0,5.27897279436438E-005
19815,101, Martin Tale,0,0,0,0
19816,101, Michael Grubey,0,0,0,0
19817,1, John David,0,0,0,0
19818,1, swapni suki,0,0,0,0
19819,16, Margaret,0,0,8.120838E-005,0
19820,1, user19820,0,0,0,0
19821,19, Bubbeskitchen,-1,0.0001140338,0.0001624168,6.40587396219582E-005
19822,1, fayga rothman,-2,7.60225E-005,0,4.34215647578224E-005
19823,11, phyllis,1,7.60225E-005,0,4.59087384195555E-005
19824,101, Ethan Holshouser,0,0,0,0
19825,1, PETER GROSS,0,0,0,0
19826,1, user186589,0,0,0,0
19827,1, user186588,0,0,0,0
19828,16, user19828,0,0,8.120838E-005,0
19829,16, ricky,0,0,8.120838E-005,0
19830,1, Supriya Sen,0,0,0,0
19831,1, Tim,0,0,0,0
19833,1, Stephen Crowley,0,0,0,0
19834,1, Nama,-1,7.60225E-005,0,0.000044125
19835,1, Jahista,0,0,0,0
19836,1, user19836,0,0,0,0
19837,1, Vicki Bateup,0,0,0,0
19838,1, Sharon Baier Moeller,0,0,0,0
19839,9, Gloria,0,7.60225E-005,0,4.86529348640048E-005
19840,1, Geoff Lawson,0,0,0,0
19841,1, miken32,0,0,0,0
19842,111, Grizly,1,0.0001140338,0,4.923940884699E-005
19843,1, Bettina,0,0,0,0
19844,6, user19844,0,0,8.120838E-005,0
19845,219, l3win,0,0,8.120838E-005,0
19846,1, John David,0,0,0,0
19847,1, Madhumati Manoj Sakpal,0,0,0,0
19848,21, Erten posoflu,2,7.60225E-005,0,4.45221970581495E-005
19849,118, evening,0,0,8.120838E-005,0
19850,1, Niamota,0,0,0,0
19851,1, Joan Morgan,0,0,0,0
19852,1, mike mathews,0,0,0,0
19853,1, Sue Garcia,0,0,0,0
19854,1, bob,0,0,0,0
19855,11, Jeff Cushner,1,7.60225E-005,0,4.43659071917218E-005
19856,1, user19856,-1,7.60225E-005,0,4.72225191122956E-005
19857,21, Judith,2,7.60225E-005,0,7.88390957529476E-005
19858,1, user19858,0,0,0,0
19859,101, AlexQueue,0,0,0,0
19860,121, Evil Closet Monkey,0,0,8.120838E-005,0
19861,1, sajicat,0,0,0,0
19862,103, sÃ‘â€ÃÂ¼sÃ‘â€ÃÂ¼,0,0,0,0
19863,1, Weston Anson,0,0,0,0
19864,1, user39931,0,0,0,0
19865,101, Dan Fox,0,0,0,0
19866,101, Volker,0,0,0,0
19867,412, Anpan,15,0.0005321575,0,0.0001479783
19868,101, roryparle,0,0,0,0
19869,101, Dan Barowy,0,0,0,0
19870,101, ColdCat,0,7.60225E-005,0,8.24116517138905E-005
19871,101, mike,0,0,0,0
19872,104, samoz,0,0,8.120838E-005,0
19873,1, Lucas,-1,7.60225E-005,0,0.000049682
19874,1, user19874,0,0,0,0
19875,1, Ernest Kelly,0,0,0,0
19877,1, Kris,0,0,0,0
19878,101, I'mtoo,0,0,0,0
19879,1, user55735,0,0,0,0
19880,26, anon,0,0,8.120838E-005,0
19881,16, Jennifer K.,0,0,8.120838E-005,0
19882,1, Fathimat Zuhrah,0,0,0,0
19883,1, sheilah,0,0,0,0
19884,1, Dianne Jensen,0,0,0,0
19885,1, Velma Swift,0,0,0,0
19886,136, nansen,0,0,8.120838E-005,0
19887,1, Ralph,0,0,0,0
19888,101, Tyler,0,0,0,0
19889,1, ray,0,0,0,0
19890,1, fts,0,0,0,0
19891,1, Stephanie,0,7.60225E-005,0,4.59087384195555E-005
19892,1, Gary King,0,0,0,0
19893,1, user19893,0,0,0,0
19894,21, barb,0,0,8.120838E-005,0
19895,11, James,1,7.60225E-005,0,0.000048698
19896,1, user19896,0,0,0,0
19897,116, Lars Kotthoff,0,0,8.120838E-005,0
19898,1, QUESTION,0,0,0,0
19899,1, ddx,0,0,0,0
19900,16, Matthew J,0,0,8.120838E-005,0
19901,1, Chris,-1,7.60225E-005,0,5.46901670417934E-005
19902,101, chobo2,0,0,0,0
19903,1, Sandy Wambold,0,0,0,0
19904,101, damien,0,0,0,0
19905,1, Kang Ridao,0,0,0,0
19906,1, Jon,0,7.60225E-005,0,8.00356220497017E-005
19907,1, ModelTester,-1,7.60225E-005,0,4.77904731243207E-005
19908,36, Jonathan,2,7.60225E-005,0,6.07273992195819E-005
19909,1, macy,0,0,0,0
19910,16, Aly Hargrove4,0,0,8.120838E-005,0
19911,11, Paul,1,7.60225E-005,0,5.16715509528991E-005
19912,136, Edward Falk,0,0,8.120838E-005,0
19913,101, yu_ominae,0,0,0,0
19914,21, Dan,0,0,8.120838E-005,0
19915,1, Giovannikitchen,0,0,0,0
19916,124, torkildl,0,0,8.120838E-005,0
19917,1, Ivan,0,0,0,0
19919,1, John David,0,0,0,0
19920,21, Tea,2,7.60225E-005,0,7.63906505639543E-005
19921,418, dax,25,0.0004181238,0.0004872503,0.0004098897
19922,16, Marg'.user19922,0,0,8.120838E-005,0
19923,1, user19923,0,0,0,0
19924,1, dkb,0,0,0,0
19925,101, cosmicraga,0,0,0,0
19926,1, Sum ting wong,0,0,0,0
19927,41, foodman,4,0.0001140338,0,9.69507922863132E-005
19928,1, Heather Marie,-1,7.60225E-005,0,4.59087384195555E-005
19929,1, Barbara,-1,7.60225E-005,0,0.0002105312
19930,11, Dutch Fielder,1,7.60225E-005,0,0.0001251369
19931,1, user19931,0,0,0,0
19932,1, user19932,0,7.60225E-005,0,4.41035354911527E-005
19933,1, sherryg,0,0,0,0
19934,1, Steve,0,0,0,0
19935,1, user40167,0,0,0,0
19936,1, user2732525,0,0,0,0
19937,2, rakesh,0,0,8.120838E-005,0
19938,1, ana mol,-1,7.60225E-005,0,6.06826144171979E-005
19939,11, The Baking Dad,1,7.60225E-005,0,5.46901670417934E-005
19940,1, PsychoChef,0,0,0,0
19941,1, FUCKING MONGO,0,0,0,0
19942,1, Nicholas Wilson,0,0,0,0
19943,1, Gayle,0,0,0,0
19944,1, Bre,0,7.60225E-005,0,5.37482360308098E-005
19945,1, niahc,-1,7.60225E-005,0,4.54021175375033E-005
19946,1, dan,0,0,0,0
19947,1, itsjustluck,0,0,0,0
19948,1, user19948,0,0,0,0
19949,1, user19949,0,0,0,0
19950,26, michaelw_newyork,0,0,8.120838E-005,0
19951,1, John Michael Dulay,0,0,0,0
19952,1, Dorothy,-2,7.60225E-005,0,8.28326751772215E-005
19953,101, andrewbadera,0,0,0,0
19954,1, Geir Skalvik,0,0,0,0
19955,1, user56134,0,0,0,0
19956,1, albisweet098,0,0,0,0
19957,101, Dave Haigh,0,0,0,0
19958,1, Astha Singh,0,7.60225E-005,0,4.30326406456376E-005
19959,121, HaskellElephant,0,0,8.120838E-005,0
19960,101, mehfoos,0,0,0,0
19961,1, kim,0,0,0,0
19962,1, Magic Pepper,0,0,0,0
19963,1, user19963,0,0,0,0
19964,31, Aaron,3,7.60225E-005,0,5.05294176290388E-005
19965,1, Ted Joseph Lapatka,0,0,0,0
19966,11, user19966,0,7.60225E-005,0,4.44036528028956E-005
19967,1, Tricia,0,7.60225E-005,0,6.07273992195819E-005
19968,1, Sidharth Moktan,0,0,0,0
19969,1, user64742,0,0,0,0
19970,1, Nasiah,0,0,0,0
19971,11, Hao Bo,1,7.60225E-005,0,4.77904731243207E-005
